biog_main.c_personid	biog_main.c_name_chn	kinship_codes.c_kinrel_chn	newkinship.c_kin_id	newkinship.c_name_chn	newkinship.c_notes
35922	赵时升	父	21465	赵充夫	
35923	赵时牧	父	21465	赵充夫	
35924	赵时稷	父	21465	赵充夫	
35929	石武	父	21198	石范	
35930	石戬	父	21198	石范	
35931	石戡	父	21198	石范	
35933	李津	父	19157	李十鑑	
35934	李潜	父	19157	李十鑑	
35935	李源	父	19157	李十鑑	
35936	戴度	父	21475	戴日宣	
35937	戴庶	父	21475	戴日宣	
35938	戴亮	父	21475	戴日宣	
35944	汪龙允	父	17096	汪伋	
35946	王叔达	父	3942	王中行	
35947	陈徽	父	26717	陈邦臣	
35948	陈衢	父	26717	陈邦臣	
35949	陈徕	父	26717	陈邦臣	
35950	陈衍	父	26717	陈邦臣	
35959	胡该	父	26723	胡玘	
35960	胡详	父	26723	胡玘	
35961	胡宜	父	26723	胡玘	
35962	胡济一	父	26729	胡革	
35963	孙宗孟	女儿	35964	孙氏(胡玘妻)	
35964	孙氏(胡玘妻)	丈夫	26723	胡玘	
35964	孙氏(胡玘妻)	父	35963	孙宗孟	
35965	边氏(胡玘妻)	丈夫	26723	胡玘	
35972	顾錡	父	19393	顾义先	
35973	顾镛	父	19393	顾义先	
35975	章麟	父	26733	章焕	
35976	章凤	父	26733	章焕	
35977	章龙	父	26733	章焕	
35983	吴	父	10315	吴适	
35984	吴裕	父	10315	吴适	
35984	吴裕	兄	41731	吴祈	
35985	舒锷	父	19965	舒衍	
35986	舒锡	父	19965	舒衍	
35987	袁瀹	父	10253	袁有年	
35987	袁瀹	兄	10254	袁涛	
35988	袁机	父	10254	袁涛	
35989	袁栝	父	10254	袁涛	
35990	袁棅	父	10254	袁涛	
35993	袁向	父	10288	袁槱	
35996	潘妙静	丈夫	26745	蒋如晦	
35996	潘妙静	父	26747	潘致祥	
35997	蒋亢	父	26745	蒋如晦	
35998	蒋宗	父	26745	蒋如晦	
35999	蒋克家	父	26745	蒋如晦	
36000	宣希真	丈夫	26749	何懋之	
36000	宣希真	父	26752	宣与言	
36001	何錡	父	26749	何懋之	
36002	何耕	父	26749	何懋之	
36004	林广寿	父	10237	林勉	
36005	林祖寿	父	10237	林勉	
36006	林祖昌	父	10237	林勉	
36008	危璹	父	20556	危和	
36009	危瑀	父	20556	危和	
36011	巢自牧	子	36012	巢勉	
36012	巢勉	子	16056	巢绍椿	
36012	巢勉	父	36011	巢自牧	
36013	江煜	父	16058	江璘	
36014	江煇	父	16058	江璘	
36015	江炎	父	16058	江璘	
36016	江荣	父	16058	江璘	
36017	赵时晏	父	26762	赵俾夫	
36018	赵时昂	父	26762	赵俾夫	
36022	洪梦林	父	17542	洪琠	
36023	洪梦珏	父	17542	洪琠	
36024	杨宗琰	父	18785	杨璘	
36033	吴垓	父	26801	吴自然	
36036	陆俣	父	18165	陆琮	
36037	陆侁	父	18165	陆琮	
36038	陆俛	父	18165	陆琮	
36039	陆杰	父	18165	陆琮	
36040	陆僎	父	18165	陆琮	
36043	黄振	子	19009	黄顺卿	
36044	黄雍	父	26683	黄舜卿	
36045	黄赓	父	19009	黄顺卿	
36046	黄侃	父	19009	黄顺卿	
36047	黄革	父	26683	黄舜卿	
36050	许安国	父	11962	许拯	
36051	许安期	父	11962	许拯	
36052	许安石	父	11962	许拯	
36053	许安行	父	11962	许拯	
36054	许安雅	父	11962	许拯	
36055	许安节	父	11962	许拯	
36060	傅天秩	父	13402	傅珏	
36061	傅天牧	父	13402	傅珏	
36062	傅天启	父	13402	傅珏	
36063	傅天勤	父	13402	傅珏	
36064	傅天叙	父	13402	傅珏	
36072	卜端本	父	7319	卜之先	
36073	卜复本	父	7319	卜之先	
36077	朱祺	父	26693	朱莹	
36078	朱佑	父	26693	朱莹	
36079	赵氏(郑惇儒妻)	丈夫	15290	郑惇儒	
36079	赵氏(郑惇儒妻)	父	36080	赵鼎	
36080	赵鼎	女儿	36079	赵氏(郑惇儒妻)	
36083	郑夷行	父	15290	郑惇儒	
36084	赵夷庚	父	15290	郑惇儒	
36088	陆伸	父	7048	陆琪	
36089	束朝孺	母	5298	王氏(束正卿妻)	
36089	束朝孺	父	18278	束正卿	
36093	侯需	父	3343	侯正臣	
36094	侯涣	父	3343	侯正臣	
36095	侯观	父	3343	侯正臣	
36101	杨上卿	父	4042	杨沆	
36102	杨客卿	父	4042	杨沆	
36103	杨列卿	父	4042	杨沆	
36105	孙护	女儿	49021	孙氏(乔执中母)	
36106	乔A	妻子	49021	孙氏(乔执中母)	
36107	乔师中	父	36106	乔A	
36110	郑夷逸	父	15289	郑惇忠	
36111	郑夷道	父	15289	郑惇忠	
36114	陆倚	父	7049	陆珪	
36115	王万章	父	17821	王彦隆	
36116	王万夫	父	17821	王彦隆	
36117	王万裕	父	17821	王彦隆	
36118	吴琢幼	父	17584	吴谘	
36119	吴耆老	父	17584	吴谘	
36120	巫泰亨	父	16003	巫大方	
36125	叶观	父	11860	叶时可	
36126	叶茵	父	11860	叶时可	
36127	叶若	父	11860	叶时可	
36128	叶茹	父	11860	叶时可	
36129	项氏(陈说之妻)	丈夫	36131	陈说之	
36131	陈说之	父	26844	陈耆寿	
36132	陈梦蟾	父	36131	陈说之	
36133	陈梦庚	父	36131	陈说之	
36134	陈梦龄	父	36131	陈说之	
36136	赵良忞	父	11843	赵必愿	
36137	赵必洒	父	26581	赵崇悉	
36140	赵若琚	父	14821	赵时侃	
36141	赵嗣永	父	14826	赵若珪	
36142	陈道蕴	父	26552	陈岩震	
36142	陈道蕴	丈夫	26555	吴汉英	
36143	吴渥	父	26555	吴汉英	
36144	吴沐	父	26555	吴汉英	
36145	吴藻	父	26555	吴汉英	
36146	吴淡	父	26555	吴汉英	
36147	张槃	父	15836	张汝永	
36148	张彙	父	15836	张汝永	
36150	李焕	父	26589	李仁垕	
36151	卫以直	父	26596	卫翼	
36152	卫以敬	父	26596	卫翼	
36153	卫以成	父	26596	卫翼	
36154	卫以中	父	26596	卫翼	
36157	锺焴	父	23196	锺颖	
36158	锺炜	父	23196	锺颖	
36159	孙天泽	父	21295	孙沂	
36164	赵远	父	25932	赵蕃	
36165	赵遥	父	25932	赵蕃	
36166	赵	父	25932	赵蕃	
36167	赵遗	父	25932	赵蕃	
36172	周良贵	父	3245	周虎	
36174	杨克巳	父	22582	杨恕	
36175	杨立巳	父	22582	杨恕	
36176	王虎文	父	26616	王光逢	
36177	王淮	父	26616	王光逢	
36178	王景龙	父	26616	王光逢	
36179	庄润	父	11796	庄松年	
36180	庄泽	父	11796	庄松年	
36181	施惠	父	26622	施泾	
36181	施惠	兄	26623	施世英	
36182	施宗旦	父	26623	施世英	
36183	施宗儒	父	26623	施世英	
36185	王适	父	12051	王万枢	
36186	王近	父	12051	王万枢	
36187	窦湘	父	21639	窦从周	
36188	窦江	父	21639	窦从周	
36189	窦淮	父	21639	窦从周	
36192	陶子濛	父	11805	陶大甄	
36193	陶子沂	父	11805	陶大甄	
36194	陶子渊	父	11805	陶大甄	
36195	孙渊	父	21291	孙大成	
36196	孙泳	父	21291	孙大成	
36199	赵悟真	丈夫	26631	范克信	
36199	赵悟真	父	36200	赵Q	
36199	赵悟真	兄	36201	赵江	
36200	赵Q	女儿	36199	赵悟真	
36200	赵Q	子	36201	赵江	
36201	赵江	父	36200	赵Q	
36202	范霖	父	26631	范克信	
36203	蒋氏(汤宋彦妻)	父	3232	蒋继周	
36203	蒋氏(汤宋彦妻)	丈夫	3820	汤宋彦	
36204	汤逾	父	3820	汤宋彦	
36208	朱棐	父	7203	朱晞颜	
36209	朱榘	父	7203	朱晞颜	
36210	朱木	父	7203	朱晞颜	
36211	朱棠	父	7203	朱晞颜	
36213	洪念祖	父	17544	洪琰	
36214	洪承祖	父	17544	洪琰	
36215	洪象祖	父	17544	洪琰	
36216	刘子勤	父	20430	刘生辰	
36217	刘子才	父	20430	刘生辰	
36218	刘同老	父	20430	刘生辰	
36219	周氏(诸葛鎡妻)	父	16708	周宗易	
36219	周氏(诸葛鎡妻)	丈夫	16712	诸葛鎡	
36220	梁钺	父	11801	梁季珌	
36221	梁铢	父	11801	梁季珌	
36223	孔炳	父	15953	孔元忠	
36224	孔爚	父	15953	孔元忠	
36225	孔灼	父	15953	孔元忠	
36226	胡氏(赵方妻)	丈夫	15217	赵方	
36226	胡氏(赵方妻)	父	36227	胡K	
36227	胡K	女儿	36226	胡氏(赵方妻)	
36230	卫尚贤	父	7389	卫阗	
36232	盖锐	父	19461	盖经	
36235	卫涣	父	12061	卫时敏	
36237	卫济	父	7387	卫季敏	
36239	卫橅	父	12074	卫沂	
36240	卫楷	父	12074	卫沂	
36241	卫槐	父	12074	卫沂	
36243	卫社	父	12058	卫藻	
36244	李权	子	41146	李君锡	
36244	李权	父	137257	李拱辰	
36244	李权	妻子	138294	董氏(李权妻）	
36246	曾邲	父	7361	曾耆年	
36247	曾邴	父	7361	曾耆年	
36248	元圭	妻子	36249	曾氏	
36249	曾氏	父	7361	曾耆年	
36250	程以思	父	15362	程卓	
36251	程以过	父	15362	程卓	
36256	吴接	父	1965	吴居厚	
36257	吴括	父	1965	吴居厚	
36258	吴授	父	1965	吴居厚	
36265	吴次宾	父	25709	吴絪	
36266	施壎	父	3723	施大任	
36267	施埏	父	3723	施大任	
36268	施均	父	3723	施大任	
36270	侍其錡	父	14071	侍其玮	
36271	侍其鍴	父	14071	侍其玮	
36272	侍其钊	父	14071	侍其玮	
36276	侍其	父	14073	侍其鈜	
36277	侍其升卿	父	14073	侍其鈜	
36278	侍其光祖	父	36277	侍其升卿	
36279	侍其庆祖	父	36277	侍其升卿	
36284	丁士龙	父	20621	丁安常	
36285	丁士逊	父	20621	丁安常	
36286	丁士元	父	20621	丁安常	
36290	鲁謩	父	15003	鲁寿宁	
36291	鲁誉	父	15003	鲁寿宁	
36294	姜师孟	父	16111	姜周臣	
36295	姜师季	兄	457	姜师仲	
36295	姜师季	父	16111	姜周臣	
36298	赵廷干	父	24994	赵越	
36299	赵祜	父	36298	赵廷干	
36300	赵祐	父	36298	赵廷干	
36302	葛褆	父	14091	葛师望	
36303	葛祺	父	14091	葛师望	
36305	蔡氏(樊滋妻)	父	25718	蔡邦直	
36305	蔡氏(樊滋妻)	丈夫	25724	樊滋	
36306	樊国辉	父	25724	樊滋	
36307	樊国均	父	25724	樊滋	
36308	樊国宝	父	25724	樊滋	
36310	侍其氏(葛书思妻)	父	14070	侍其泳	
36310	侍其氏(葛书思妻)	丈夫	14085	葛书思	
36311	葛仪仲	父	14085	葛书思	
36312	葛立隆	父	14092	葛次仲	
36313	葛立悌	父	14092	葛次仲	
36314	葛立廉	父	14092	葛次仲	
36315	葛立象	父	14092	葛次仲	
36316	葛立会	父	14092	葛次仲	
36317	葛立民	父	14092	葛次仲	
36319	廖颀	父	20079	廖玖	
36322	黄濬	父	19667	黄珪	
36324	陈亨	父	25313	陈豫	
36325	潘氏(陈一鹗母)	丈夫	25313	陈豫	
36325	潘氏(陈一鹗母)	父	25318	潘叔齐	
36326	陈一夔	父	25313	陈豫	
36335	方伯震	父	11392	方史	
36336	方仲益	父	11392	方史	
36337	方叔弓	父	11392	方史	
36339	林荣	父	25756	林景诜	
36340	方大椿	父	11440	方过	
36345	赵氏(徐庭兰母)	丈夫	18171	徐中行	
36345	赵氏(徐庭兰母)	父	36346	赵锺	
36346	赵锺	女儿	36345	赵氏(徐庭兰母)	
36347	徐麒孙	父	18173	徐庭兰	
36348	徐麟孙	父	18173	徐庭兰	
36349	王藻	父	26353	王检	
36350	王炳	父	26353	王检	
36351	王煜	父	26353	王检	
36352	陈彦国	父	36358	陈宗谔	
36355	许秀实	父	26357	许子安(字)	
36356	晏子友	父	4118	晏防	
36357	晏子及	父	4118	晏防	
36358	陈宗谔	父	36360	陈丁	
36358	陈宗谔	妻子	36363	吴氏(陈宗谔妻)	
36359	陈彦辅	父	36358	陈宗谔	
36360	陈丁	子	36358	陈宗谔	
36360	陈丁	父	36361	陈延德	
36361	陈延德	子	36360	陈丁	
36361	陈延德	父	36362	陈汉昇	
36362	陈汉昇	子	36361	陈延德	
36363	吴氏(陈宗谔妻)	丈夫	36358	陈宗谔	
36363	吴氏(陈宗谔妻)	父	36364	吴日华	
36364	吴日华	女儿	36363	吴氏(陈宗谔妻)	
36364	吴日华	父	36365	吴光显	
36365	吴光显	子	36364	吴日华	
36365	吴光显	父	36366	吴文徽	
36366	吴文徽	子	36365	吴光显	
36371	邹天锡	父	3887	邹极	
36373	甘氏(苏邴母)	父	24906	甘遂	
36373	甘氏(苏邴母)	丈夫	24907	苏A	
36374	苏仪	父	24907	苏A	
36375	苏邵	父	24907	苏A	
36376	苏侁	父	24907	苏A	
36380	蔡歆	父	12109	蔡昕	
36381	蔡韶	父	12109	蔡昕	
36384	蔡从	父	3865	蔡天经	
36386	刘师中	父	20273	刘谌	
36387	刘师严	父	20273	刘谌	
36389	薛洞	父	18739	薛昌图	
36390	薛温	父	18739	薛昌图	
36391	薛溱	父	18739	薛昌图	
36392	薛深	父	18739	薛昌图	
36395	高端臣	父	3448	高士庆	
36396	高正臣	父	3448	高士庆	
36397	高信臣	父	3448	高士庆	
36398	高稷臣	父	3448	高士庆	
36401	薛氏(李革妻)	父	19324	薛伸	
36401	薛氏(李革妻)	丈夫	19327	李革	
36402	李约	父	19327	李革	
36403	李经	父	19327	李革	
36404	周氏(范褒妻)	丈夫	19326	范褒	
36404	周氏(范褒妻)	父	26131	周宗古	
36405	范煇	父	19326	范褒	
36406	李续	父	19329	李复	
36407	李缋	父	19329	李复	
36411	郭仁约	父	956	郭申锡	
36412	郭奉礼	父	956	郭申锡	
36413	郭礼立	父	956	郭申锡	
36419	蔡芝	父	3859	蔡奕	
36423	梁先	父	26334	梁师孟	
36424	梁兖	父	26334	梁师孟	
36429	朱修年	父	3264	朱述	
36430	杨康元	父	26337	杨整	
36431	杨康民	父	26337	杨整	
36432	李召南	父	15151	李伉	
36433	吕仲敏	父	13101	吕昌辰	
36434	吕仲履	父	13101	吕昌辰	
36435	吕仲棐	父	13101	吕昌辰	
36436	裴氏(裴求己女)	丈夫	3414	黄孝绰	
36436	裴氏(裴求己女)	父	36437	裴求己	
36437	裴求己	女儿	36436	裴氏(裴求己女)	
36438	黄薰	父	3414	黄孝绰	
36439	黄荀	父	3414	黄孝绰	
36440	黄蘧	父	3414	黄孝绰	
36441	黄材	父	845	黄莘	
36442	黄枢	父	845	黄莘	
36443	黄杞	父	845	黄莘	
36446	陈浩	父	15146	陈孝尝	
36447	陈湜	父	15146	陈孝尝	
36448	陈冲	父	15146	陈孝尝	
36449	陈淳	父	15146	陈孝尝	
36450	陈洵	父	15146	陈孝尝	
36452	陈慥	父	15147	陈孝若	
36453	陈诩	父	36452	陈慥	
36454	陈说	父	36452	陈慥	
36455	王滨叟	母	5368	赵氏(王荀龙妻)	
36455	王滨叟	父	22245	王荀龙	
36456	王尧叟	母	5368	赵氏(王荀龙妻)	
36456	王尧叟	父	22245	王荀龙	
36458	赵希孟	父	26340	赵思恭	
36459	赵希尹	父	26340	赵思恭	
36460	赵希箴	父	26340	赵思恭	
36462	束直孺	父	18279	束端卿	
36465	赵裔孙	父	26344	赵舜臣	
36466	赵叔孙	父	26344	赵舜臣	
36467	赵季孙	父	26344	赵舜臣	
36468	赵遘	弟	36469	赵逵	
36469	赵逵	兄	36468	赵遘	
36469	赵逵	弟	36470	赵远	
36470	赵远	兄	36469	赵逵	
36470	赵远	弟	36471	赵逑	
36471	赵逑	兄	36470	赵远	
36471	赵逑	弟	36472	赵遵	
36472	赵遵	兄	36471	赵逑	
36478	蔡向	父	3857	蔡蕃	
36479	蔡容	父	3857	蔡蕃	
36481	李硕	父	3487	李周南	
36482	李颁	父	3487	李周南	
36483	李	父	3487	李周南	
36484	李颂	父	3487	李周南	
36485	士苹	父	27563	士衮	
36486	士蘩	父	27563	士衮	
36489	席彦回	父	10677	席延昌	
36490	席彦轲	父	10677	席延昌	
36491	席彦雄	父	10677	席延昌	
36494	李仲襄	父	22052	李翱	
36495	李仲褒	父	22052	李翱	
36496	庞氏(陈孝常妻)	丈夫	26345	陈孝常	
36496	庞氏(陈孝常妻)	父	26347	庞大同	
36497	何执德	父	3339	何君平	
36499	田处仁	父	24398	田述古	
36500	田处讷	父	24398	田述古	
36501	田处厚	父	24398	田述古	
36502	田处恭	父	24398	田述古	
36503	田处约	父	24398	田述古	
36506	程俱	父	3110	程敦书	
36507	程仔	父	3110	程敦书	
36513	宇文绍恭	父	7409	宇文师申	
36514	宇文绍庄	父	7409	宇文师申	
36515	王栋	父	22015	王湘	
36517	王宜之	父	1796	王珏	
36518	张绩	父	36521	张瑶	
36519	张公绰	父	26540	张中理	
36519	张公绰	子	36520	张浒	
36520	张浒	父	36519	张公绰	
36520	张浒	子	36521	张瑶	
36521	张瑶	父	36520	张浒	
36522	张若虚	父	36518	张绩	
36523	张若晦	父	36518	张绩	
36524	张若遇	父	36518	张绩	
36527	田君陈	父	3838	田京	
36528	田君俞	父	3838	田京	
36529	田君卿	父	3838	田京	
36530	田君彦	父	3838	田京	
36533	何景需	父	678	何中立	
36534	何景俶	父	678	何中立	
36535	何景闓	父	678	何中立	
36536	何景甫	父	678	何中立	
36537	何景倩	父	678	何中立	
36538	何景龙	父	678	何中立	
36539	何景安	父	678	何中立	
36540	何景舆	父	678	何中立	
36541	赵令瑶	父	20300	赵世永	
36542	赵令枢	父	20300	赵世永	
36543	赵令倩	父	20300	赵世永	
36544	赵令穀	父	20300	赵世永	
36545	赵令绎	父	20300	赵世永	
36546	赵令朔	父	20300	赵世永	
36547	赵令羽	父	20300	赵世永	
36552	张承说	父	26950	张孜	
36553	张承谊	父	26950	张孜	
36554	张承诂	父	26950	张孜	
36564	王宗彦	父	26285	王仲庄	
36566	王允则	父	26291	王知和	
36572	孟在	子	3681	孟彦弼	
36572	孟在	父	20709	孟随	
36572	孟在	妻子	42538	王氏(孟在妻)	
36572	孟在	女儿	20713	孟氏(赵煦妻)	据宋史列传CBDB宋史分传#28
36573	王广延	父	21840	王D	
36574	王广臣	父	21840	王D	
36575	周莘	父	487	周沆	
36576	周百药	父	487	周沆	
36578	刘夙	父	26298	刘忠顺	
36579	刘纯	父	26298	刘忠顺	
36580	刘统	父	26298	刘忠顺	
36582	吴知损	父	26302	吴仅	
36583	吴知白	父	26302	吴仅	
36584	吴知让	父	26302	吴仅	
36585	吴知和	父	26302	吴仅	
36589	鲍延	父	17417	鲍宗师	
36590	鲍遐年	父	17417	鲍宗师	
36591	鲍乔年	父	17417	鲍宗师	
36593	向缜	父	7238	向传范	
36594	向总	父	7238	向传范	
36598	赵宗严	父	10940	赵允成	
36599	赵宗奭	父	10940	赵允成	
36603	赵真淨	父	10940	赵允成	
36604	赵真修	父	10940	赵允成	
36605	鲁君产	父	15014	鲁有开	
36606	鲁君亮	父	15014	鲁有开	
36607	鲁君谔	父	15014	鲁有开	
36608	鲁君宾	父	15014	鲁有开	
36609	鲍传师	父	17403	鲍当	
36611	杨璪	父	16250	杨镐	
36612	杨咸	父	36611	杨璪	
36613	杨观	父	16251	杨璵	
36614	杨履	父	16251	杨璵	
36615	杨涣	父	16251	杨璵	
36616	刘仲立	父	11556	刘康夫	
36620	文淳	父	12111	文锐	
36621	文渊	父	12111	文锐	
36622	文渭	父	12111	文锐	
36623	文彦先	父	36620	文淳	
36624	文彦国	父	36620	文淳	
36625	成元吉	子	36626	成伟	
36626	成伟	父	36625	成元吉	
36627	刘端夫	父	1200	刘庠	
36628	刘敦夫	父	1200	刘庠	
36629	刘宽夫	父	1200	刘庠	
36631	程之祥	父	3100	程濬	
36632	程之仪	父	3100	程濬	
36638	常景修	父	13496	常珙	
36639	常景仁	父	13496	常珙	
36640	常景儒	父	13496	常珙	
36644	石景修	父	21095	石洵直	
36645	石咏	父	21095	石洵直	
36647	黎暹	父	26403	黎傃	
36648	黎昇	父	26403	黎傃	
36650	杨綝	父	19273	杨宗惠	
36651	杨缃	父	19273	杨宗惠	
36652	杨细	父	19273	杨宗惠	
36653	杨纁	父	19273	杨宗惠	
36654	杨絿	父	19273	杨宗惠	
36655	杨	父	19273	杨宗惠	
36659	陈续	父	15061	陈习	
36660	陈绶	父	15061	陈习	
36664	赵彀	父	24728	赵荐	
36665	赵	父	24728	赵荐	
36666	赵彊	父	24728	赵荐	
36667	赵彉	父	24728	赵荐	
36674	费伯高	父	13975	费琦	
36677	李绍卿	父	26437	李慎思	
36678	李彦卿	父	26437	李慎思	
36679	李晋卿	父	26437	李慎思	
36680	李旦缉	父	26437	李慎思	
36682	李规	父	19503	李彤	
36684	何宗元	父	24939	何大章	
36685	何宗范	父	24940	何大临	
36686	何宗奭	父	24940	何大临	
36687	何宗诲	父	24940	何大临	
36688	何宗韩	父	24940	何大临	
36689	何宗哲	父	24940	何大临	
36690	吴师俞	父	26447	吴拱之	
36691	吴师益	父	26447	吴拱之	
36692	吴师皋	父	26447	吴拱之	
36694	常安石	父	7118	常构	
36695	常安序	父	7118	常构	
36696	常安节	父	7118	常构	
36697	常安稷	父	7118	常构	
36698	常安时	父	7118	常构	
36700	苏千乘	父	3766	苏不欺	
36701	苏千之	父	3766	苏不欺	
36702	苏千能	父	3766	苏不欺	
36703	苏千秋	父	3766	苏不欺	
36704	苏千钧	父	3766	苏不欺	
36706	王松龄	兄	26988	王龟龄	
36706	王松龄	子	37770	王聿	
36706	王松龄	子	37776	王中	
36708	荣亶	父	19146	荣振	
36709	荣大同	父	36708	荣亶	
36710	荣大顺	父	19146	荣振	
36711	李公佑	父	13559	李众	
36712	李公远	父	13559	李众	
36713	李公敏	父	13559	李众	
36717	李公享	父	13556	李兟	
36718	李公廉	父	13556	李兟	
36719	李公才	父	13556	李兟	
36720	李公忠	父	13556	李兟	
36722	李公辂	父	13556	李兟	
36725	晁益之	父	3023	晁端礼	
36726	晁同之	父	3023	晁端礼	
36731	梁访	父	37426	梁C	
36732	吴绍	父	22342	吴琯	
36733	吴结	父	22342	吴琯	
36734	吴缮	父	22342	吴琯	
36735	吴缅	父	22342	吴琯	
36736	吴綡	父	22342	吴琯	
36737	吴縯	父	22342	吴琯	
36739	李群	父	13554	李定	
36740	李安	父	13554	李定	
36741	张鼎	父	36745	张宗孺	
36742	张仲原	父	36741	张鼎	
36742	张仲原	妻子	36744	钱氏(张仲原妻)	
36743	钱C	女儿	36744	钱氏(张仲原妻)	
36744	钱氏(张仲原妻)	丈夫	36742	张仲原	
36744	钱氏(张仲原妻)	父	36743	钱C	
36745	张宗孺	子	36741	张鼎	
36752	张绅	父	36742	张仲原	
36753	张绚	父	36742	张仲原	
36754	张绩	父	36742	张仲原	
36755	张纲	父	36742	张仲原	
36757	卞氏(陈仲孙妻)	父	1421	卞咸	
36757	卞氏(陈仲孙妻)	丈夫	36758	陈仲孙	
36758	陈仲孙	妻子	36757	卞氏(陈仲孙妻)	
36759	陈惟燮	父	36758	陈仲孙	
36760	陈度	父	36758	陈仲孙	
36761	阎C	父	22745	阎B	
36762	阎瑀	父	36761	阎C	
36763	阎瑾	父	36761	阎C	
36764	赵崇厚	父	26234	赵滋	
36765	赵崇烈	父	26234	赵滋	
36766	赵崇德	父	26234	赵滋	
36767	赵世雄	父	26234	赵滋	
36770	李祥	父	982	李清臣	
36771	李褫	父	982	李清臣	
36774	晁觉之	父	13533	晁端禀	
36775	杨纬	父	36777	杨昇	
36776	杨景	父	26997	杨善基	
36777	杨昇	父	26997	杨善基	
36777	杨昇	子	36775	杨纬	
36778	杨涓	父	36775	杨纬	
